month,month_end,symbols,names,sector,mapped_cik,mapping_method,status,resolved,provenance_complete,ratio,financial_period_end,filed,accession,form
2013-09,2013-09-30,NBR,Nabors Industries Ltd.,Energy,0001163739,unique_sec_instance_ticker,accounting_identity_mismatch,False,False,,2013-06-30,2013-08-02,0001104659-13-059438,10-Q
2013-09,2013-09-30,NOV,National Oilwell Varco Inc.,Energy,0001021860,unique_sec_instance_ticker,ratio_available,True,True,0.6034079518877381,2013-06-30,2013-08-05,0001193125-13-318692,10-Q
2013-09,2013-09-30,NTAP,NetApp,Information Technology,0001002047,unique_sec_instance_ticker,ratio_available,True,True,1.2443753111000497,2013-07-31,2013-08-29,0001193125-13-352036,10-Q
2013-09,2013-09-30,NFLX,NetFlix Inc.,Information Technology,0001065280,unique_sec_instance_ticker,ratio_available,True,True,3.052697033886808,2013-06-30,2013-07-25,0001065280-13-000030,10-Q
2013-09,2013-09-30,NWL,Newell Rubbermaid Co.,Consumer Discretionary,0000814453,unique_sec_instance_ticker,ratio_available,True,True,2.1379073756432247,2013-06-30,2013-08-09,0000814453-13-000096,10-Q
2013-09,2013-09-30,NFX,Newfield Exploration Co,Energy,0000912750,unique_sec_instance_ticker,ratio_available,True,True,1.8830409356725146,2013-06-30,2013-07-26,0000912750-13-000035,10-Q
2013-09,2013-09-30,NEM,Newmont Mining Corp. (Hldg. Co.),Materials,0001164727,unique_sec_instance_ticker,ratio_available,True,True,0.8595308329821604,2013-06-30,2013-07-26,0001193125-13-303560,10-Q
2013-09,2013-09-30,NWSA,News Corporation,Consumer Discretionary,,missing_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2013-09,2013-09-30,NLSN,Nielsen Holdings,Industrials,0001492633,unique_sec_instance_ticker,ratio_available,True,True,1.6057347670250897,2013-06-30,2013-07-30,0001564590-13-000142,10-Q
2013-09,2013-09-30,NKE,NIKE Inc.,Consumer Discretionary,0000320187,unique_sec_instance_ticker,ratio_available,True,True,0.5761921835783435,2013-05-31,2013-07-23,0000320187-13-000092,10-K
2013-09,2013-09-30,NE,Noble Corp,Energy,0001458891,unique_sec_instance_ticker,ratio_available,True,True,0.8067224279522914,2013-06-30,2013-08-05,0001193125-13-319200,10-Q
2013-09,2013-09-30,NBL,Noble Energy Inc,Energy,0000072207,unique_sec_instance_ticker,ratio_available,True,True,1.027943661971831,2013-06-30,2013-07-25,0000072207-13-000047,10-Q
2013-09,2013-09-30,JWN,Nordstrom,Consumer Discretionary,0000072333,unique_sec_instance_ticker,ratio_available,True,True,3.20876415558838,2013-07-31,2013-09-03,0000072333-13-000130,10-Q
2013-09,2013-09-30,NSC,Norfolk Southern Corp.,Industrials,0000702165,unique_sec_instance_ticker,ratio_available,True,True,2.004024342363565,2013-06-30,2013-07-24,0000702165-13-000125,10-Q
2013-09,2013-09-30,NOC,Northrop Grumman Corp.,Industrials,0001133421,unique_sec_instance_ticker,ratio_available,True,True,1.8780079514542791,2013-06-30,2013-07-24,0001133421-13-000061,10-Q
2013-09,2013-09-30,NUE,Nucor Corp.,Materials,0000073309,unique_sec_instance_ticker,ratio_available,True,True,0.7714893266574274,2013-06-30,2013-08-07,0001193125-13-323814,10-Q
2013-09,2013-09-30,NVDA,Nvidia Corporation,Information Technology,0001045810,unique_sec_instance_ticker,ratio_available,True,True,0.3349379328230157,2013-07-31,2013-08-21,0001045810-13-000075,10-Q
2013-09,2013-09-30,ORLY,O'Reilly Automotive,Consumer Discretionary,0000898173,unique_sec_instance_ticker,ratio_available,True,True,2.0524474077869823,2013-06-30,2013-08-08,0000898173-13-000039,10-Q
2013-09,2013-09-30,OXY,Occidental Petroleum,Energy,0000797468,unique_sec_instance_ticker,ratio_available,True,True,0.6110394265232975,2013-06-30,2013-08-05,0000797468-13-000079,10-Q
2013-09,2013-09-30,OMC,Omnicom Group,Consumer Discretionary,0000029989,unique_sec_instance_ticker,ratio_available,True,True,4.848744763913031,2013-06-30,2013-07-18,0000029989-13-000012,10-Q
2013-09,2013-09-30,ORCL,Oracle Corp.,Information Technology,0001341439,unique_sec_instance_ticker,ratio_available,True,True,0.9643977629245669,2013-08-31,2013-09-20,0001193125-13-373455,10-Q
2013-09,2013-09-30,OI,Owens-Illinois Inc,Materials,0000812074,unique_sec_instance_ticker,ratio_available,True,True,6.043551088777219,2013-06-30,2013-07-25,0001104659-13-056671,10-Q
2013-09,2013-09-30,PCAR,PACCAR Inc.,Industrials,0000075362,unique_sec_instance_ticker,ratio_available,True,True,2.141894103017213,2013-06-30,2013-08-07,0001193125-13-324177,10-Q
2013-09,2013-09-30,PLL,Pall Corp.,Industrials,0000075829,unique_sec_instance_ticker,ratio_available,True,True,0.913456304174867,2013-07-31,2013-09-10,0000075829-13-000007,10-K
2013-09,2013-09-30,PH,Parker-Hannifin,Industrials,0000076334,unique_sec_instance_ticker,ratio_available,True,True,1.1842618655360873,2013-06-30,2013-08-29,0000076334-13-000157,10-K
2013-09,2013-09-30,PDCO,Patterson Companies,Health Care,0000891024,unique_sec_instance_ticker,ratio_available,True,True,0.9783790405426123,2013-07-31,2013-09-05,0001193125-13-358383,10-Q
2013-09,2013-09-30,PAYX,Paychex Inc.,Information Technology,0000723531,unique_sec_instance_ticker,ratio_available,True,True,2.44955387783116,2013-08-31,2013-09-30,0000723531-13-000033,10-Q
2013-09,2013-09-30,BTU,Peabody Energy,Energy,0001064728,unique_sec_instance_ticker,ratio_available,True,True,2.2800641603128913,2013-06-30,2013-08-08,0001064728-13-000076,10-Q
2013-09,2013-09-30,JCP,Penney (J.C.),Consumer Discretionary,0001166126,unique_sec_instance_ticker,ratio_available,True,True,4.0232758620689655,2013-07-31,2013-09-10,0001193125-13-362878,10-Q
2013-09,2013-09-30,PNR,Pentair Ltd.,Industrials,0000077360,unique_sec_instance_ticker,ratio_available,True,True,0.9631156506082889,2013-06-30,2013-07-23,0000077360-13-000011,10-Q
2013-09,2013-09-30,PEP,PepsiCo Inc.,Consumer Staples,0000077476,unique_sec_instance_ticker,inconsistent_equity_definitions,False,False,,2013-05-31,2013-07-24,0000077476-13-000020,10-Q
2013-09,2013-09-30,PKI,PerkinElmer,Health Care,0000031791,unique_sec_instance_ticker,ratio_available,True,True,1.049240477199261,2013-06-30,2013-08-06,0001445305-13-001906,10-Q
2013-09,2013-09-30,PRGO,Perrigo,Health Care,0000820096,unique_sec_instance_ticker,ratio_available,True,True,1.2939209465832118,2013-06-30,2013-08-15,0000820096-13-000011,10-K
2013-09,2013-09-30,PETM,"PetSmart, Inc.",Consumer Discretionary,0000863157,unique_sec_instance_ticker,ratio_available,True,True,1.2224521261806667,2013-07-31,2013-08-29,0000863157-13-000103,10-Q
2013-09,2013-09-30,PFE,Pfizer Inc.,Health Care,0000078003,unique_sec_instance_ticker,ratio_available,True,True,1.2707243881129948,2013-06-30,2013-08-09,0000078003-13-000017,10-Q
2013-09,2013-09-30,PM,Philip Morris International,Consumer Staples,0001413329,unique_sec_instance_ticker,accounting_identity_mismatch,False,False,,2013-06-30,2013-08-02,0001413329-13-000057,10-Q
2013-09,2013-09-30,PSX,Phillips 66,Energy,0001534701,unique_sec_instance_ticker,ratio_available,True,True,1.3019363762102352,2013-06-30,2013-08-01,0001534701-13-000016,10-Q
2013-09,2013-09-30,PXD,Pioneer Natural Resources,Energy,0001038357,unique_sec_instance_ticker,ratio_available,True,True,0.8517646800399102,2013-06-30,2013-08-06,0001038357-13-000046,10-Q
2013-09,2013-09-30,PBI,Pitney-Bowes,Industrials,0000078814,unique_sec_instance_ticker,accounting_identity_mismatch,False,False,,2013-06-30,2013-08-01,0000078814-13-000018,10-Q
2013-09,2013-09-30,RL,Polo Ralph Lauren Corp.,Consumer Discretionary,0001037038,unique_sec_instance_ticker,ratio_available,True,True,0.451741558096251,2013-06-30,2013-08-08,0001037038-13-000014,10-Q
2013-09,2013-09-30,PPG,PPG Industries,Materials,0000079879,unique_sec_instance_ticker,ratio_available,True,True,2.030748915299,2013-06-30,2013-07-29,0000079879-13-000047,10-Q
2013-09,2013-09-30,PX,Praxair Inc.,Materials,0000884905,unique_sec_instance_ticker,accounting_identity_mismatch,False,False,,2013-06-30,2013-07-24,0000884905-13-000096,10-Q
2013-09,2013-09-30,PCP,Precision Castparts,Industrials,0000079958,unique_sec_instance_ticker,ratio_available,True,True,0.6499461154109925,2013-06-30,2013-08-08,0000079958-13-000026,10-Q
2013-09,2013-09-30,PCLN,Priceline.com Inc,Consumer Discretionary,0001075531,unique_sec_instance_ticker,ratio_available,True,True,0.6772188894541507,2013-06-30,2013-08-08,0001075531-13-000045,10-Q
2013-09,2013-09-30,PG,Procter & Gamble,Consumer Staples,0000080424,unique_sec_instance_ticker,ratio_available,True,True,1.0268523774178056,2013-06-30,2013-08-08,0000080424-13-000063,10-K
2013-09,2013-09-30,PHM,Pulte Homes Inc.,Consumer Discretionary,0000822416,unique_sec_instance_ticker,ratio_available,True,True,1.7713381281367915,2013-06-30,2013-07-25,0000822416-13-000037,10-Q
2013-09,2013-09-30,PVH,PVH Corp.,Consumer Discretionary,0000078239,unique_sec_instance_ticker,ratio_available,True,True,1.844720536790719,2013-07-31,2013-09-12,0000078239-13-000042,10-Q
2013-09,2013-09-30,QEP,QEP Resources,Energy,0001108827,unique_sec_instance_ticker,ratio_available,True,True,1.7374170554316015,2013-06-30,2013-07-31,0001108827-13-000024,10-Q
2013-09,2013-09-30,PWR,Quanta Services Inc.,Industrials,0001050915,unique_sec_instance_ticker,ratio_available,True,True,0.33439964977973624,2013-06-30,2013-08-09,0001193125-13-328613,10-Q
2013-09,2013-09-30,QCOM,QUALCOMM Inc.,Information Technology,0000804328,unique_sec_instance_ticker,ratio_available,True,True,0.24548333022909294,2013-06-30,2013-07-24,0001234452-13-000292,10-Q
2013-09,2013-09-30,DGX,Quest Diagnostics,Health Care,0001022079,unique_sec_instance_ticker,ratio_available,True,True,1.2942829953846147,2013-06-30,2013-07-25,0001022079-13-000057,10-Q
2013-09,2013-09-30,RRC,Range Resources Corp.,Energy,0000315852,unique_sec_instance_ticker,ratio_available,True,True,1.9047830418776561,2013-06-30,2013-07-24,0001564590-13-000101,10-Q
2013-09,2013-09-30,RTN,Raytheon Co.,Industrials,0001047122,unique_sec_instance_ticker,ratio_available,True,True,2.018885200869864,2013-06-30,2013-07-25,0001047122-13-000157,10-Q
2013-09,2013-09-30,RHT,Red Hat Inc.,Information Technology,0001087423,unique_sec_instance_ticker,ratio_available,True,True,0.9054903190754083,2013-05-31,2013-07-05,0001193125-13-283826,10-Q
2013-09,2013-09-30,REGN,Regeneron,Health Care,0000872589,unique_sec_instance_ticker,ratio_available,True,True,0.5925802414324429,2013-06-30,2013-08-06,0001532176-13-000022,10-Q
2013-09,2013-09-30,RSG,Republic Services Inc,Industrials,0001060391,unique_sec_instance_ticker,ratio_available,True,True,1.563683036871856,2013-06-30,2013-07-26,0001060391-13-000032,10-Q
2013-09,2013-09-30,RAI,Reynolds American Inc.,Consumer Staples,0001275283,unique_sec_instance_ticker,ratio_available,True,True,2.0478806907378337,2013-06-30,2013-07-24,0001193125-13-299864,10-Q
2013-09,2013-09-30,RHI,Robert Half International,Industrials,0000315213,unique_sec_instance_ticker,ratio_available,True,True,0.657467180194743,2013-06-30,2013-08-02,0001193125-13-316706,10-Q
2013-09,2013-09-30,ROK,Rockwell Automation Inc.,Industrials,0001024478,unique_sec_instance_ticker,ratio_available,True,True,1.8744396852276124,2013-06-30,2013-08-07,0001024478-13-000027,10-Q
2013-09,2013-09-30,COL,Rockwell Collins,Industrials,0001137411,unique_sec_instance_ticker,ratio_available,True,True,3.4677152317880795,2013-06-30,2013-07-19,0001137411-13-000127,10-Q
2013-09,2013-09-30,ROP,Roper Industries,Industrials,0000882835,unique_sec_instance_ticker,ratio_available,True,True,1.1117471747359848,2013-06-30,2013-08-07,0000882835-13-000042,10-Q
2013-09,2013-09-30,ROST,Ross Stores,Consumer Discretionary,0000745732,unique_sec_instance_ticker,ratio_available,True,True,1.024104465631263,2013-07-31,2013-09-11,0000745732-13-000014,10-Q
2013-09,2013-09-30,RDC,Rowan Cos.,Energy,0000085408,unique_sec_instance_ticker,ratio_available,True,True,0.6721125322020356,2013-06-30,2013-08-08,0000085408-13-000013,10-Q
2013-09,2013-09-30,R,Ryder System,Industrials,0000085961,unique_sec_instance_ticker,ratio_available,True,True,4.532230723445561,2013-06-30,2013-07-23,0000085961-13-000036,10-Q
2013-09,2013-09-30,SWY,Safeway Inc.,Consumer Staples,0000086144,unique_sec_instance_ticker,ratio_available,True,True,3.54379995004995,2013-05-31,2013-07-24,0000086144-13-000060,10-Q
2013-09,2013-09-30,SAI,SAIC,Industrials,0001336920,unique_sec_instance_ticker,ratio_available,True,True,1.3543710021321962,2013-07-31,2013-09-05,0001193125-13-358518,10-Q
2013-09,2013-09-30,CRM,Salesforce.com,Information Technology,0001108524,unique_sec_instance_ticker,accounting_identity_mismatch,False,False,,2013-07-31,2013-08-30,0001193125-13-354101,10-Q
2013-09,2013-09-30,SNDK,SanDisk Corporation,Information Technology,0001000180,unique_sec_instance_ticker,ratio_available,True,True,0.30963241234690203,2013-06-30,2013-07-30,0001000180-13-000050,10-Q
2013-09,2013-09-30,SLB,Schlumberger Ltd.,Energy,0000087347,unique_sec_instance_ticker,ratio_available,True,True,0.7072716475923126,2013-06-30,2013-07-24,0001193125-13-299983,10-Q
2013-09,2013-09-30,SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,0001430602,unique_sec_instance_ticker,accounting_identity_mismatch,False,False,,2013-06-30,2013-08-09,0001193125-13-329299,10-Q
2013-09,2013-09-30,STX,Seagate Technology,Information Technology,0001137789,unique_sec_instance_ticker,ratio_available,True,True,1.6363377067883629,2013-06-30,2013-08-08,0001047469-13-008213,10-K
2013-09,2013-09-30,SEE,Sealed Air Corp.(New),Materials,0001012100,unique_sec_instance_ticker,ratio_available,True,True,5.713318284424379,2013-06-30,2013-08-07,0001193125-13-323795,10-Q
2013-09,2013-09-30,SHW,Sherwin-Williams,Materials,0000089800,unique_sec_instance_ticker,ratio_available,True,True,2.4315400555814364,2013-06-30,2013-07-24,0000089800-13-000074,10-Q
2013-09,2013-09-30,SIAL,Sigma-Aldrich,Materials,0000090185,unique_sec_instance_ticker,ratio_available,True,True,0.3818318884281945,2013-06-30,2013-07-23,0000090185-13-000121,10-Q
2013-09,2013-09-30,SJM,Smucker (J.M.),Consumer Staples,0000091419,unique_sec_instance_ticker,ratio_available,True,True,0.7800437429804339,2013-07-31,2013-08-28,0001193125-13-350382,10-Q
2013-09,2013-09-30,SNA,Snap-On Inc.,Consumer Discretionary,0000091440,unique_sec_instance_ticker,ratio_available,True,True,1.089508940344955,2013-06-30,2013-07-18,0001193125-13-293944,10-Q
2013-09,2013-09-30,LUV,Southwest Airlines,Industrials,0000092380,unique_sec_instance_ticker,ratio_available,True,True,1.8582804896033034,2013-06-30,2013-07-31,0000092380-13-000097,10-Q
2013-09,2013-09-30,SWN,Southwestern Energy,Energy,0000007332,unique_sec_instance_ticker,ratio_available,True,True,1.2632209853287073,2013-06-30,2013-08-01,0000007332-13-000030,10-Q
2013-09,2013-09-30,SE,Spectra Energy Corp.,Energy,0001373835,unique_sec_instance_ticker,ratio_available,True,True,2.3569739952718676,2013-06-30,2013-08-07,0001445305-13-001973,10-Q
2013-09,2013-09-30,STJ,St Jude Medical,Health Care,0000203077,unique_sec_instance_ticker,ratio_available,True,True,1.3693892568064754,2013-06-30,2013-08-07,0000203077-13-000011,10-Q
2013-09,2013-09-30,SWK,Stanley Black & Decker,Consumer Discretionary,0000093556,unique_sec_instance_ticker,ratio_available,True,True,1.4838872778645253,2013-06-30,2013-07-31,0000093556-13-000015,10-Q
2013-09,2013-09-30,SPLS,Staples Inc.,Consumer Discretionary,0000791519,unique_sec_instance_ticker,ratio_available,True,True,0.9874057630865073,2013-07-31,2013-08-21,0000791519-13-000096,10-Q
2013-09,2013-09-30,SBUX,Starbucks Corp.,Consumer Discretionary,0000829224,unique_sec_instance_ticker,ratio_available,True,True,0.5767276776393625,2013-06-30,2013-07-30,0000829224-13-000032,10-Q
2013-09,2013-09-30,HOT,Starwood Hotels & Resorts,Consumer Discretionary,0000316206,unique_sec_instance_ticker,ratio_available,True,True,1.5756966388968687,2013-06-30,2013-07-25,0001193125-13-302879,10-Q
2013-09,2013-09-30,SRCL,Stericycle Inc,Industrials,0000861878,unique_sec_instance_ticker,ratio_available,True,True,1.1937253969976531,2013-06-30,2013-08-08,0000861878-13-000018,10-Q
2013-09,2013-09-30,SYK,Stryker Corp.,Health Care,0000310764,unique_sec_instance_ticker,ratio_available,True,True,0.6717424154364756,2013-06-30,2013-07-23,0000310764-13-000158,10-Q
2013-09,2013-09-30,SYMC,Symantec Corp.,Information Technology,0000849399,unique_sec_instance_ticker,ratio_available,True,True,1.3923958522830635,2013-06-30,2013-07-31,0001193125-13-312695,10-Q
2013-09,2013-09-30,SYY,Sysco Corp.,Consumer Staples,0000096021,unique_sec_instance_ticker,ratio_available,True,True,1.439216188573927,2013-06-30,2013-08-27,0000096021-13-000073,10-K
2013-09,2013-09-30,TGT,Target Corp.,Consumer Discretionary,0000027419,unique_sec_instance_ticker,ratio_available,True,True,1.7566791510611734,2013-07-31,2013-08-28,0001104659-13-066569,10-Q
2013-09,2013-09-30,TEL,TE Connectivity Ltd.,Information Technology,0001385157,unique_sec_instance_ticker,ratio_available,True,True,1.2933569979716024,2013-06-30,2013-07-25,0001047469-13-007764,10-Q
2013-09,2013-09-30,THC,Tenet Healthcare Corp.,Health Care,0000070318,unique_sec_instance_ticker,accounting_identity_mismatch,False,False,,2013-06-30,2013-08-06,0001104659-13-060117,10-Q
2013-09,2013-09-30,TDC,Teradata Corp.,Information Technology,0000816761,unique_sec_instance_ticker,ratio_available,True,True,0.6994413407821229,2013-06-30,2013-08-02,0001193125-13-316384,10-Q
2013-09,2013-09-30,TER,Teradyne Inc.,Information Technology,0000097210,unique_sec_instance_ticker,ratio_available,True,True,0.3427159919699672,2013-06-30,2013-08-09,0001193125-13-328849,10-Q
2013-09,2013-09-30,TSO,Tesoro Petroleum Co.,Energy,0000050104,unique_sec_instance_ticker,ratio_available,True,True,1.5693609022556392,2013-06-30,2013-08-05,0000050104-13-000058,10-Q
2013-09,2013-09-30,TXN,Texas Instruments,Information Technology,0000097476,unique_sec_instance_ticker,ratio_available,True,True,0.7526201662450307,2013-06-30,2013-08-02,0000097476-13-000044,10-Q
2013-09,2013-09-30,TXT,Textron Inc.,Industrials,0000217346,unique_sec_instance_ticker,ratio_available,True,True,2.6804733727810652,2013-06-30,2013-07-24,0001104659-13-056273,10-Q
2013-09,2013-09-30,HSY,The Hershey Company,Consumer Staples,0000047111,unique_sec_instance_ticker,ratio_available,True,True,3.1871756675198153,2013-06-30,2013-08-07,0000047111-13-000028,10-Q
2013-09,2013-09-30,TMO,Thermo Fisher Scientific,Health Care,,ambiguous_sec_instance_ticker,cik_mapping_unresolved,False,False,,,,,
2013-09,2013-09-30,TIF,Tiffany & Co.,Consumer Discretionary,0000098246,unique_sec_instance_ticker,ratio_available,True,True,0.7298742073983949,2013-07-31,2013-08-27,0000098246-13-000167,10-Q
2013-09,2013-09-30,TWX,Time Warner Inc.,Consumer Discretionary,0001105705,unique_sec_instance_ticker,ratio_available,True,True,1.2268408152301649,2013-06-30,2013-08-07,0001193125-13-323650,10-Q
